Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Num_of_Delayed_Payment,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Simulated_Credit_Score
22,473915845,Lawyer,148699.32,12432.61,3,4,5,3,"Personal Loan, Mortgage Loan, and Payday Loan",8,Good,949.38,40.60538838,374,364.9151774,237.9183809,High_spent_Medium_value_payments,799.4379832,714
19,272471135,Musician,85554.03,7185.5025,4,2,3,0,No Data,7,Good,1095.73,33.43437152,235,0.0,57.04699053,High_spent_Large_value_payments,795.5546638,563
19,272471135,Musician,85554.03,7185.5025,4,2,3,0,No Data,7,Good,1095.73,38.38982003,236,0.0,57.04699053,High_spent_Medium_value_payments,886.9776436,560
19,272471135,Musician,85554.03,7185.5025,4,2,3,0,No Data,7,Good,1095.73,36.62486342,237,0.0,57.04699053,High_spent_Medium_value_payments,840.0253761,563
19,272471135,Musician,85554.03,7185.5025,4,2,3,0,No Data,7,Good,1095.73,31.36024474,238,0.0,57.04699053,Low_spent_Large_value_payments,684.8855634,548
19,272471135,Musician,85554.03,7185.5025,4,2,3,0,No Data,7,Good,1095.73,41.66180247,239,0.0,57.04699053,High_spent_Large_value_payments,887.7276174,561
19,272471135,Musician,85554.03,7185.5025,4,2,3,0,No Data,7,Good,1095.73,25.02632602,240,0.0,57.04699053,Low_spent_Large_value_payments,523.1224763,555
19,272471135,Musician,85554.03,7185.5025,4,2,3,0,No Data,4,Good,1095.73,23.91628778,241,0.0,57.04699053,Low_spent_Medium_value_payments,273.6508993,571
20,272471135,Musician,85554.03,7185.5025,4,2,3,0,No Data,7,Good,1095.73,41.51328788,242,0.0,57.04699053,High_spent_Large_value_payments,879.7520668,565
15,925515335,Entrepreneur,55829.79,4369.4825,10,10,18,8,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",20,Bad,3422.49,27.07054347,126,314.9017853,79.93896964,Low_spent_Small_value_payments,63.24697621,300
15,925515335,Entrepreneur,55829.79,4369.4825,10,10,18,8,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",18,Bad,3422.49,36.72993924,126,314.9017853,79.93896964,High_spent_Small_value_payments,257.5049943,313
15,925515335,Entrepreneur,55829.79,4369.4825,10,10,18,8,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",19,Bad,3422.49,27.97880174,127,314.9017853,79.93896964,High_spent_Small_value_payments,250.0402152,316
15,925515335,Entrepreneur,55829.79,4369.4825,10,10,18,8,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",18,Bad,3422.49,27.11330402,128,314.9017853,79.93896964,High_spent_Small_value_payments,209.8231548,323
16,925515335,Entrepreneur,55829.79,4369.4825,10,10,18,8,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",18,Bad,3422.49,38.02568458,129,314.9017853,79.93896964,High_spent_Small_value_payments,199.9999147,316
16,925515335,Entrepreneur,55829.79,4369.4825,10,10,18,8,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",21,Bad,3422.49,23.34669686,130,314.9017853,79.93896964,High_spent_Large_value_payments,255.146352,314
16,925515335,Entrepreneur,55829.79,4369.4825,10,10,18,8,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",15,Bad,3422.49,30.83696021,131,314.9017853,79.93896964,Low_spent_Small_value_payments,219.7424048,319
16,925515335,Entrepreneur,55829.79,4369.4825,10,10,18,8,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",19,Bad,3422.49,37.86566807,132,314.9017853,79.93896964,Low_spent_Small_value_payments,156.3169634,300
27,911476879,Architect,14165.23,1057.435833,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",24,Bad,2797.17,25.31433886,167,58.86844084,45.62644682,High_spent_Small_value_payments,246.3243569,331
27,911476879,Architect,14165.23,1057.435833,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",24,Bad,2797.17,33.13167712,168,58.86844084,45.62644682,Low_spent_Small_value_payments,252.016603,306
27,911476879,Architect,14165.23,1057.435833,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",24,Bad,2797.17,33.07759976,169,58.86844084,45.62644682,Low_spent_Small_value_payments,212.8183044,307
27,911476879,Architect,14165.23,1057.435833,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",24,Bad,2797.17,31.87826486,170,58.86844084,45.62644682,Low_spent_Small_value_payments,241.2002605,309
27,911476879,Architect,14165.23,1057.435833,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",24,Bad,2797.17,27.64251073,171,58.86844084,45.62644682,Low_spent_Medium_value_payments,221.1183879,314
27,911476879,Architect,14165.23,1057.435833,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",24,Bad,2797.17,30.73296021,172,58.86844084,45.62644682,Low_spent_Small_value_payments,283.0152596,313
27,911476879,Architect,14165.23,1057.435833,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",24,Bad,2797.17,32.4729893,173,58.86844084,45.62644682,Low_spent_Medium_value_payments,281.2486957,313
27,911476879,Architect,14165.23,1057.435833,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",24,Bad,2797.17,35.20144548,174,58.86844084,45.62644682,Low_spent_Small_value_payments,202.9925648,311
30,587658904,Teacher,87215.68,7489.973333,2,6,8,2,"Auto Loan, and Payday Loan",5,Good,680.77,35.12551976,248,121.6820167,85.08977068,Low_spent_Large_value_payments,333.2919819,553
30,587658904,Teacher,87215.68,7489.973333,2,6,8,2,"Auto Loan, and Payday Loan",6,Good,680.77,26.78610224,249,121.6820167,85.08977068,High_spent_Large_value_payments,760.3649552,577
30,587658904,Teacher,87215.68,7489.973333,2,6,8,2,"Auto Loan, and Payday Loan",5,Good,680.77,31.30850875,250,121.6820167,85.08977068,High_spent_Large_value_payments,776.3343613,579
30,587658904,Teacher,87215.68,7489.973333,2,6,8,2,"Auto Loan, and Payday Loan",5,Good,680.77,26.44728156,251,121.6820167,85.08977068,Low_spent_Small_value_payments,653.1086427,564
30,587658904,Teacher,87215.68,7489.973333,2,6,8,2,"Auto Loan, and Payday Loan",5,Good,680.77,33.9600344,252,121.6820167,85.08977068,Low_spent_Small_value_payments,117.9409555,558
30,587658904,Teacher,87215.68,7489.973333,2,6,8,2,"Auto Loan, and Payday Loan",4,Good,680.77,28.92882975,253,121.6820167,85.08977068,High_spent_Large_value_payments,694.2209474,590
30,587658904,Teacher,87215.68,7489.973333,2,6,8,2,"Auto Loan, and Payday Loan",5,Good,680.77,30.48381722,254,121.6820167,85.08977068,High_spent_Large_value_payments,698.204431,585
30,587658904,Teacher,87215.68,7489.973333,2,6,8,2,"Auto Loan, and Payday Loan",8,Good,680.77,35.62288337,255,121.6820167,85.08977068,High_spent_Medium_value_payments,573.1125062,566
43,224487837,Lawyer,81842.28,6810.19,10,9,25,9,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",19,Bad,3053.16,39.43016631,4,574.0657979,55.37143812,High_spent_Medium_value_payments,194.364478,300
43,224487837,Lawyer,81842.28,6810.19,10,9,25,9,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",16,Bad,3053.16,26.05088484,5,574.0657979,55.37143812,High_spent_Large_value_payments,204.2194359,300
43,224487837,Lawyer,81842.28,6810.19,10,9,25,9,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",19,Bad,3053.16,24.07007993,6,574.0657979,55.37143812,High_spent_Small_value_payments,174.4800873,300
43,224487837,Lawyer,81842.28,6810.19,10,9,25,9,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",16,Bad,3053.16,27.92660965,7,574.0657979,55.37143812,High_spent_Small_value_payments,34.04007764,300
43,224487837,Lawyer,81842.28,6810.19,10,9,25,9,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",17,Bad,3053.16,31.3174328,8,574.0657979,55.37143812,Low_spent_Medium_value_payments,34.04007764,300
43,224487837,Lawyer,81842.28,6810.19,10,9,25,9,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",19,Bad,3053.16,28.64312875,9,574.0657979,55.37143812,High_spent_Large_value_payments,181.8797463,300
43,224487837,Lawyer,81842.28,6810.19,10,9,25,9,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",19,Bad,3053.16,24.5572184,10,574.0657979,55.37143812,Low_spent_Medium_value_payments,185.0505808,300
43,224487837,Lawyer,81842.28,6810.19,10,9,25,9,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",16,Bad,3053.16,30.56175048,11,574.0657979,55.37143812,High_spent_Large_value_payments,267.5723901,300
38,477905881,Doctor,95956.5,8279.375,8,4,11,2,"Personal Loan, and Student Loan",10,Standard,1079.73,33.77692753,379,95.52162878,202.5717009,High_spent_Large_value_payments,884.9056903,694
38,477905881,Doctor,95956.5,8279.375,8,4,11,2,"Personal Loan, and Student Loan",10,Standard,1079.73,35.74006715,380,95.52162878,202.5717009,High_spent_Medium_value_payments,717.1043479,694
38,477905881,Doctor,95956.5,8279.375,8,4,11,2,"Personal Loan, and Student Loan",10,Standard,1079.73,42.13760293,381,95.52162878,202.5717009,Low_spent_Medium_value_payments,635.0574631,670
38,477905881,Doctor,95956.5,8279.375,8,4,11,2,"Personal Loan, and Student Loan",10,Standard,1079.73,28.06838239,382,95.52162878,202.5717009,Low_spent_Medium_value_payments,389.0071493,682
38,477905881,Doctor,95956.5,8279.375,8,4,11,2,"Personal Loan, and Student Loan",13,Standard,1079.73,37.20726208,383,95.52162878,202.5717009,High_spent_Small_value_payments,474.6136991,681
38,477905881,Doctor,95956.5,8279.375,8,4,11,2,"Personal Loan, and Student Loan",10,Standard,1079.73,24.97857316,384,95.52162878,202.5717009,Low_spent_Medium_value_payments,251.3703422,686
38,477905881,Doctor,95956.5,8279.375,8,4,11,2,"Personal Loan, and Student Loan",10,Standard,1079.73,28.32191417,385,95.52162878,202.5717009,Low_spent_Medium_value_payments,234.8137985,685
38,477905881,Doctor,95956.5,8279.375,8,4,11,2,"Personal Loan, and Student Loan",10,Standard,1079.73,41.341414,386,95.52162878,202.5717009,Low_spent_Large_value_payments,450.3051884,676
25,331605414,Manager,49967.01,4091.9175,7,6,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",11,Standard,2253.95,28.87573769,202,156.0033117,59.49541612,High_spent_Large_value_payments,426.256443,457
25,331605414,Manager,49967.01,4091.9175,7,6,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",11,Standard,2253.95,23.11502218,203,156.0033117,59.49541612,Low_spent_Large_value_payments,390.9027071,443
26,331605414,Manager,49967.01,4091.9175,7,6,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",11,Standard,2253.95,38.57921381,204,156.0033117,59.49541612,High_spent_Medium_value_payments,422.9099783,452
26,331605414,Manager,49967.01,4091.9175,7,6,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",11,Standard,2253.95,22.84117831,205,156.0033117,59.49541612,Low_spent_Medium_value_payments,160.019922,445
26,331605414,Manager,49967.01,4091.9175,7,6,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",11,Standard,2253.95,33.91270307,206,156.0033117,59.49541612,High_spent_Medium_value_payments,350.267667,458
26,331605414,Manager,49967.01,4091.9175,6,5,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",14,Standard,2253.95,37.33034027,207,156.0033117,59.49541612,High_spent_Medium_value_payments,436.3089192,446
26,331605414,Manager,49967.01,4091.9175,6,5,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",10,Standard,2253.95,33.17055465,208,156.0033117,59.49541612,High_spent_Medium_value_payments,443.6930222,470
26,331605414,Manager,49967.01,4091.9175,6,5,31,6,"Auto Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Student Loan",11,Standard,2253.95,31.5207818,209,156.0033117,59.49541612,High_spent_Medium_value_payments,386.8271444,468
14,180887800,Developer,39887.22,3224.935,9,9,16,5,"Not Specified, Student Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",21,Bad,3119.6,30.18805936,149,133.4708452,37.21031013,Low_spent_Medium_value_payments,270.025904,313
14,180887800,Developer,39887.22,3224.935,9,9,16,5,"Not Specified, Student Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",19,Bad,3119.6,26.11222201,150,133.4708452,37.21031013,High_spent_Medium_value_payments,295.7519293,348
14,180887800,Developer,39887.22,3224.935,9,9,16,5,"Not Specified, Student Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",19,Bad,3119.6,38.23896598,151,133.4708452,37.21031013,Low_spent_Small_value_payments,159.5302809,319
14,180887800,Developer,39887.22,3224.935,9,9,16,5,"Not Specified, Student Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",19,Bad,3119.6,37.08960444,152,133.4708452,37.21031013,Low_spent_Small_value_payments,176.9314779,321
14,180887800,Developer,39887.22,3224.935,9,9,16,5,"Not Specified, Student Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",19,Bad,3119.6,36.97060762,153,133.4708452,37.21031013,High_spent_Medium_value_payments,342.927173,343
14,180887800,Developer,39887.22,3224.935,9,9,16,5,"Not Specified, Student Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",18,Bad,3119.6,31.24846249,154,133.4708452,37.21031013,High_spent_Medium_value_payments,315.0627851,354
14,180887800,Developer,39887.22,3224.935,9,9,16,5,"Not Specified, Student Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",19,Bad,3119.6,24.14813227,155,133.4708452,37.21031013,High_spent_Small_value_payments,337.3548473,356
14,180887800,Developer,39887.22,3224.935,9,9,16,5,"Not Specified, Student Loan, Auto Loan, Home Equity Loan, and Mortgage Loan",22,Bad,3119.6,34.97086572,156,133.4708452,37.21031013,High_spent_Small_value_payments,303.0821062,333
43,853171579,Developer,14129.76,1012.48,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",17,Bad,4071.62,36.1372924,151,81.71265501,14.89687808,Low_spent_Small_value_payments,185.0894247,330
44,853171579,Developer,14129.76,1012.48,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",18,Bad,4071.62,28.13414922,152,81.71265501,14.89687808,Low_spent_Medium_value_payments,268.2488022,332
44,853171579,Developer,14129.76,1012.48,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",18,Bad,4071.62,39.16106265,153,81.71265501,14.89687808,Low_spent_Small_value_payments,197.1738952,325
44,853171579,Developer,14129.76,1012.48,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",21,Bad,4071.62,33.11102175,154,81.71265501,14.89687808,High_spent_Medium_value_payments,244.8559965,336
44,853171579,Developer,14129.76,1012.48,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",21,Bad,4071.62,26.42915211,155,81.71265501,14.89687808,Low_spent_Small_value_payments,179.1095355,322
44,853171579,Developer,14129.76,1012.48,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",18,Bad,4071.62,29.81521347,156,81.71265501,14.89687808,Low_spent_Medium_value_payments,252.2245616,336
44,853171579,Developer,14129.76,1012.48,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",18,Bad,4071.62,37.09478339,157,70.97506655,14.89687808,Low_spent_Small_value_payments,204.2323772,331
44,853171579,Developer,14129.76,1023.217588,8,5,21,8,"Student Loan, Payday Loan, Personal Loan, Not Specified, Mortgage Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",18,Bad,4071.62,35.66937314,158,70.97506655,14.89687808,High_spent_Medium_value_payments,236.1591157,354
42,101113105,Developer,123732.32,10416.02667,4,3,11,0,No Data,8,Good,1154.46,43.36806475,327,0.0,96.70297297,High_spent_Medium_value_payments,940.3944828,655
42,101113105,Developer,123732.32,10416.02667,4,3,11,0,No Data,8,Good,1154.46,31.13019514,328,0.0,96.70297297,High_spent_Large_value_payments,1157.857522,666
43,101113105,Developer,123732.32,10416.02667,4,3,11,0,No Data,8,Good,1154.46,32.68645906,329,0.0,96.70297297,Low_spent_Medium_value_payments,446.8881082,644
43,101113105,Developer,123732.32,10416.02667,4,3,11,0,No Data,8,Good,1154.46,38.99063467,330,0.0,96.70297297,Low_spent_Medium_value_payments,789.4419359,641
43,101113105,Developer,123732.32,10416.02667,4,3,11,0,No Data,8,Good,1154.46,36.64159184,331,0.0,96.70297297,High_spent_Medium_value_payments,1162.421394,665
43,101113105,Developer,123732.32,10416.02667,4,3,11,0,No Data,8,Good,1154.46,31.24192774,332,0.0,96.70297297,High_spent_Large_value_payments,446.8881082,669
43,101113105,Developer,123732.32,10416.02667,4,3,11,0,No Data,8,Good,1154.46,31.11476599,333,0.0,96.70297297,High_spent_Medium_value_payments,1120.751173,672
